Transaction_ID,Customer_ID,Date,Category,Price,Quantity,Discount,Region,Payment_Method
TXN-1386,,2023-02-22,clothing,69.51,-1,0.1,South,PayPal
TXN-1387,,2023-07-10,Clothing,318.85,5,0.0,west ,Cash
TXN-1388,932,2023-01-12, Electronics ,106.9,5,,South,Credit Card
TXN-1389,,2023-03-04, Electronics ,471.72,-1,0.1,west ,
TXN-1390,,2023-09-12, Electronics ,197.54,3,0.1,East,PayPal
TXN-1391,,2023-05-24,Sports,442.88,-1,0.1,East,
TXN-1392,,2023-02-01, Electronics ,147.09,1,,South,PayPal
TXN-1393,745,2023-07-15,Clothing,185.96,4,,East,Cash
TXN-1394,,2023-04-03, Electronics ,166.25,1,0.0,East,Credit Card
TXN-1395,,2023-09-29,HOME ,385.75,1,0.1,North,PayPal
TXN-1396,772,2023-05-17,electronics,409.98,5,0.0,South,
TXN-1397,463,2023-04-01,clothing,300.33,10,0.2,west ,Credit Card
TXN-1398,,2023-10-18,electronics,79.63,1,,west ,Cash
TXN-1399,,2023-01-20, Electronics ,37.52,4,0.1,North,
TXN-1400,,2023-11-11,clothing,405.16,2,0.1,East,Credit Card
TXN-1401,122,2023-10-28,Clothing,459.44,10,0.0,west ,Cash
TXN-1402,,2023-12-27,Clothing,203.84,-1,0.2,East,Cash
TXN-1403,239,2023-08-12,Clothing,480.72,5,0.2,South,Cash
TXN-1404,328,2023-07-13,HOME ,369.66,2,0.1,South,Credit Card
TXN-1405,,2023-10-18, Electronics ,99.22,2,0.1,west ,Credit Card
TXN-1406,608,2023-06-19,Clothing,48.13,2,0.2,South,Credit Card
TXN-1407,,2023-08-17, Electronics ,139.95,1,0.0,East,Cash
TXN-1408,905,2023-01-01, Electronics ,199.11,5,,South,
TXN-1409,,2023-06-29,electronics,193.92,10,,west ,PayPal
TXN-1410,,2023-02-07, Electronics ,154.51,2,0.2,North,Credit Card
TXN-1411,450,2023-07-12,clothing,368.67,4,0.0,East,
TXN-1412,821,2023-08-09,Clothing,90.85,3,0.1,North,Credit Card
TXN-1413,439,2023-04-08,Sports,351.63,5,0.2,East,Cash
TXN-1414,343,2023-01-26,Sports,290.17,10,,South,Credit Card
TXN-1415,469,2023-08-07, Electronics ,154.33,5,,South,Credit Card
TXN-1416,126,2023-03-29,Clothing,152.99,-1,,North,Cash
TXN-1417,,2023-08-30,Sports,448.49,2,0.0,west ,
TXN-1418,,2023-07-15,HOME ,101.43,-1,0.2,West,
TXN-1419,369,2023-05-18,electronics,40.2,10,0.0,North,Cash
TXN-1420,,2023-10-29,clothing,281.26,10,,west ,
TXN-1421,,2023-10-21,clothing,243.37,-1,,North,PayPal
TXN-1422,,2023-03-30,clothing,486.36,10,0.1,South,Credit Card
TXN-1423,533,2023-12-16,Sports,108.94,10,0.1,west ,Cash
TXN-1424,427,2023-02-14,Sports,282.62,4,0.2,East,
TXN-1425,994,2023-12-25,electronics,297.91,10,,North,
TXN-1426,253,2023-10-18,electronics,295.51,-1,0.0,west ,Credit Card
TXN-1427,,2023-10-02,HOME ,440.17,2,,West,
TXN-1428,138,2023-05-22,Sports,80.49,4,,North,
TXN-1429,439,2023-01-26,Clothing,242.86,2,0.2,North,Cash
TXN-1430,,2023-06-09,HOME ,422.99,10,0.0,South,PayPal
TXN-1431,,2023-06-14,HOME ,367.11,4,0.0,South,
TXN-1432,,2023-09-06,electronics,434.92,10,0.0,west ,PayPal
TXN-1433,,2023-12-30,electronics,207.66,10,0.0,South,PayPal
TXN-1434,996,2023-01-30,clothing,26.2,-1,0.2,South,Cash
TXN-1435,,2023-09-16,Sports,321.35,-1,0.0,South,Cash
TXN-1436,,2023-04-01,Sports,297.57,2,0.2,South,Cash
TXN-1437,866,2023-05-26, Electronics ,199.42,1,0.1,South,PayPal
TXN-1438,793,2023-05-18,Clothing,210.66,-1,0.0,West,PayPal
TXN-1439,762,2023-11-04, Electronics ,119.65,4,0.2,East,
TXN-1440,,2023-08-24,HOME ,116.92,2,,west ,Credit Card
TXN-1441,,2023-10-15,Clothing,300.95,2,0.2,North,
TXN-1442,,2023-05-22,Clothing,169.32,2,0.2,East,PayPal
TXN-1443,253,2023-01-30,electronics,208.01,2,0.1,North,
TXN-1444,,2023-08-03,Sports,200.25,-1,0.1,East,PayPal
TXN-1445,,2023-12-10,HOME ,258.58,10,0.1,west ,PayPal
TXN-1446,400,2023-08-30,clothing,373.05,5,0.1,East,Credit Card
TXN-1447,,2023-04-25,Clothing,437.0,3,0.2,East,Cash
TXN-1448,,2023-08-26, Electronics ,240.56,10,0.0,West,PayPal
TXN-1449,612,2023-12-15,Sports,269.62,3,0.0,South,PayPal
TXN-1450,,2023-07-29,electronics,447.49,3,0.1,East,PayPal
TXN-1451,897,2023-09-07,HOME ,319.21,1,0.2,North,Credit Card
TXN-1452,,2023-04-18,clothing,292.38,1,,North,PayPal
TXN-1453,,2023-11-21,Sports,207.66,3,,North,Credit Card
TXN-1454,646,2023-07-11, Electronics ,447.08,10,0.1,North,Credit Card
TXN-1455,741,2023-04-26,Clothing,439.72,2,0.1,North,
TXN-1456,,2023-03-27, Electronics ,413.68,2,0.2,West,Cash
TXN-1457,544,2023-06-25,Sports,186.03,1,0.1,West,Credit Card
TXN-1458,333,2023-03-09,clothing,369.7,4,0.1,North,Cash
TXN-1459,828,2023-07-12,Clothing,135.34,4,0.0,west ,Credit Card
TXN-1460,777,2023-12-01, Electronics ,33.64,-1,,West,
TXN-1461,,2023-08-31,Clothing,85.03,5,0.0,East,
TXN-1462,777,2023-12-06,electronics,142.29,4,0.1,West,Credit Card
TXN-1463,623,2023-05-25, Electronics ,394.53,3,0.1,west ,PayPal
TXN-1464,,2023-09-25,clothing,185.38,3,0.2,South,Credit Card
TXN-1465,,2023-04-17,Clothing,467.23,2,0.1,North,Credit Card
TXN-1466,787,2023-02-26,electronics,337.82,1,0.0,west ,Credit Card
TXN-1467,840,2023-05-12,Clothing,123.27,2,0.2,West,Credit Card
TXN-1468,202,2023-01-21,HOME ,186.51,5,0.2,West,Credit Card
TXN-1469,197,2023-01-05,clothing,335.04,1,0.2,East,
TXN-1470,,2023-02-17,HOME ,409.33,1,0.0,West,
TXN-1471,,2023-07-17,Clothing,426.83,10,,South,Credit Card
TXN-1472,235,2023-03-23, Electronics ,213.85,4,,west ,
TXN-1473,,2023-07-03,electronics,24.12,5,0.1,West,
TXN-1474,,2023-08-14, Electronics ,41.03,5,0.2,North,PayPal
TXN-1475,,2023-09-23,electronics,347.24,4,0.0,West,PayPal
TXN-1476,,2023-12-06,Clothing,324.29,1,0.0,North,PayPal
TXN-1477,,2023-09-11,clothing,46.68,3,0.2,South,Cash
TXN-1478,384,2023-09-17,clothing,279.74,3,,South,Credit Card
TXN-1479,,2023-10-21,Sports,53.13,3,,East,Credit Card
TXN-1480,609,2023-02-22,Sports,212.05,4,0.0,North,Cash
TXN-1481,620,2023-12-02,Clothing,233.54,2,0.2,North,PayPal
TXN-1482,,2023-06-19,electronics,386.03,4,,East,
TXN-1483,216,2023-12-04,clothing,11.08,2,0.2,west ,Cash
TXN-1484,818,2023-01-24,clothing,251.29,10,,North,Cash
TXN-1485,725,2023-04-07, Electronics ,465.81,3,0.1,West,PayPal
TXN-1486,,2023-02-25,Sports,32.79,5,0.0,West,
TXN-1487,774,2023-09-13, Electronics ,269.88,-1,,west ,
TXN-1488,620,2023-12-21,electronics,95.09,10,0.1,North,
TXN-1489,,2023-09-16,Sports,215.15,4,0.1,East,
TXN-1490,,2023-08-20,clothing,77.71,4,0.2,west ,Cash
TXN-1491,828,2023-04-13,clothing,315.84,2,0.2,South,PayPal
TXN-1492,,2023-12-30, Electronics ,382.78,4,,west ,
TXN-1493,,2023-08-05, Electronics ,266.14,-1,,South,Credit Card
TXN-1494,786,2023-04-13,HOME ,377.59,1,0.2,East,PayPal
TXN-1495,959,2023-12-20,HOME ,109.96,4,0.0,East,
TXN-1496,204,2023-11-28,electronics,200.55,4,0.2,North,
TXN-1497,,2023-12-17,HOME ,483.26,-1,0.0,East,PayPal
TXN-1498,,2023-04-26,Clothing,355.27,5,0.2,west ,PayPal
TXN-1499,894,2023-05-31,Sports,96.94,5,0.0,South,PayPal
TXN-1500,852,2023-07-13, Electronics ,219.97,4,0.2,South,PayPal
TXN-1501,,2023-01-03,HOME ,238.5,1,0.0,South,Cash
TXN-1502,711,2023-11-17,electronics,423.14,2,,west ,Cash
TXN-1503,,2023-09-27,clothing,478.92,4,0.0,west ,PayPal
TXN-1504,,2023-02-17,HOME ,118.39,1,0.2,East,Cash
TXN-1505,400,2023-11-13,electronics,242.68,4,0.0,North,Cash
TXN-1506,556,2023-11-25,electronics,460.12,1,0.0,East,
TXN-1507,915,2023-07-17,HOME ,274.72,2,0.0,west ,Cash
TXN-1508,,2023-09-07, Electronics ,155.25,5,0.1,East,Credit Card
TXN-1509,198,2023-10-03,electronics,13.59,-1,0.1,South,
TXN-1510,955,2023-04-16,electronics,416.09,5,,North,PayPal
TXN-1510,955,2023-04-16,electronics,416.09,5,,North,PayPal
TXN-1511,,2023-06-19, Electronics ,52.89,-1,0.1,East,Credit Card
TXN-1512,688,2023-05-13,Sports,200.14,5,,West,Cash
TXN-1513,,2023-12-11, Electronics ,272.07,5,0.0,west ,Credit Card
TXN-1514,817,2023-07-03,electronics,62.01,10,0.2,west ,Credit Card
TXN-1515,,2023-07-15,Sports,412.84,-1,,South,PayPal
TXN-1516,,2023-10-07,HOME ,480.47,1,0.2,East,Credit Card
TXN-1517,666,2023-03-05, Electronics ,12.46,4,,west ,Credit Card
TXN-1518,412,2023-06-26,clothing,212.2,5,0.1,South,PayPal
TXN-1519,,2023-04-10, Electronics ,98.87,10,0.0,west ,
TXN-1520,760,2023-05-29,Clothing,43.01,-1,0.1,west ,
TXN-1521,,2023-03-07,Clothing,331.18,-1,0.2,west ,Credit Card
TXN-1522,,2023-09-06,Sports,170.89,5,0.2,west ,PayPal
TXN-1523,,2023-06-11,Sports,92.63,2,0.1,South,
TXN-1524,,2023-03-10,Clothing,369.16,3,,West,Cash
TXN-1525,,2023-09-07,electronics,63.33,5,0.0,East,PayPal
TXN-1526,651,2023-05-15,Clothing,444.3,-1,0.0,North,Credit Card
TXN-1527,,2023-10-30,clothing,454.09,4,0.2,west ,
TXN-1528,769,2023-07-07,Sports,119.42,10,0.2,South,
TXN-1529,613,2023-07-23,HOME ,256.06,5,0.1,west ,PayPal
TXN-1530,875,2023-08-17,clothing,97.78,4,0.1,West,Cash
TXN-1531,141,2023-09-07,clothing,40.8,2,0.1,North,PayPal
TXN-1532,,2023-07-18,Sports,459.77,-1,0.0,East,Credit Card
TXN-1533,,2023-05-15,electronics,276.73,1,,West,Cash
TXN-1534,701,2023-09-22,HOME ,194.4,1,,East,Cash
TXN-1535,,2023-11-06, Electronics ,255.9,1,,South,PayPal
TXN-1536,,2023-04-19,clothing,101.58,2,0.0,South,
TXN-1537,,2023-02-28,Sports,340.86,3,0.1,west ,PayPal
TXN-1538,,2023-01-12,clothing,31.14,4,0.1,South,Credit Card
TXN-1539,686,2023-01-29,clothing,136.55,1,,west ,Credit Card
TXN-1540,,2023-02-13,clothing,230.11,3,,South,PayPal
TXN-1541,,2023-11-04,clothing,399.36,10,0.1,west ,Cash
TXN-1542,,2023-08-21,electronics,299.39,1,,West,PayPal
TXN-1543,211,2023-04-14,electronics,431.2,4,,South,Credit Card
TXN-1544,,2023-11-11,electronics,29.13,10,0.0,North,
TXN-1545,775,2023-11-05,electronics,415.49,10,,west ,
TXN-1546,479,2023-12-24,electronics,220.19,10,,West,Cash
TXN-1547,703,2023-08-06,clothing,134.71,10,0.1,North,Cash
TXN-1548,,2023-05-12,clothing,12.68,5,0.0,west ,Credit Card
TXN-1549,632,2023-07-12,Clothing,110.66,10,0.2,West,Cash
TXN-1550,209,2023-08-07,Clothing,296.83,2,,west ,Cash
TXN-1551,,2023-12-15,Sports,379.94,3,,South,Cash
TXN-1552,,2023-05-10,HOME ,293.05,10,,South,Credit Card
TXN-1553,865,2023-08-17,Clothing,475.13,-1,0.1,west ,
TXN-1554,,2023-10-09,electronics,351.56,5,0.0,South,
TXN-1555,751,2023-02-16,clothing,241.12,4,,North,Credit Card
TXN-1556,369,2023-07-09, Electronics ,308.42,5,,West,Cash
TXN-1557,828,2023-03-31,Clothing,252.24,-1,0.1,west ,Cash
TXN-1558,299,2023-11-03,electronics,262.75,1,0.1,North,Cash
TXN-1559,344,2023-03-22, Electronics ,498.44,10,,East,
TXN-1560,515,2023-09-23, Electronics ,371.09,-1,0.0,west ,Cash
TXN-1561,,2023-06-27,HOME ,120.88,1,,West,Credit Card
TXN-1562,367,2023-07-28,electronics,62.17,-1,0.2,East,Credit Card
TXN-1563,,2023-10-03,electronics,132.57,3,,west ,
TXN-1564,888,2023-06-23,Sports,343.98,4,0.0,West,Credit Card
TXN-1565,364,2023-07-15,Clothing,396.44,1,0.1,East,
TXN-1566,461,2023-12-25,HOME ,131.65,-1,,East,Credit Card
TXN-1567,667,2023-09-01,HOME ,183.23,4,0.2,South,PayPal
TXN-1568,610,2023-05-01,Clothing,128.61,2,0.1,South,PayPal
TXN-1569,954,2023-11-13,HOME ,86.44,-1,0.0,North,
TXN-1570,728,2023-10-05, Electronics ,425.53,2,0.2,West,Cash
TXN-1571,602,2023-09-19,HOME ,204.96,10,0.1,North,
TXN-1572,589,2023-09-15,HOME ,202.92,5,0.1,West,Credit Card
TXN-1573,,2023-06-11,Clothing,14.13,5,0.1,West,Credit Card
TXN-1574,,2023-11-10,HOME ,101.7,2,0.1,East,
TXN-1575,,2023-07-07,clothing,254.4,1,,East,Cash
TXN-1576,,2023-05-24,Sports,98.15,1,0.1,North,Cash
TXN-1577,923,2023-10-12,Sports,429.59,1,0.1,South,
TXN-1578,925,2023-04-01,Sports,254.8,10,0.2,West,Cash
TXN-1579,356,2023-07-23, Electronics ,348.37,-1,0.1,East,
TXN-1580,959,2023-08-19,Clothing,173.98,2,0.2,west ,Cash
TXN-1581,452,2023-07-30, Electronics ,182.03,5,0.1,west ,PayPal
TXN-1582,,2023-07-01,HOME ,339.86,3,,North,
TXN-1583,,2023-08-26,Clothing,478.73,10,0.1,East,
TXN-1584,,2023-02-06, Electronics ,89.38,1,0.2,East,Cash
TXN-1585,,2023-11-06,Clothing,203.77,3,0.2,west ,
TXN-1586,523,2023-04-05, Electronics ,71.27,1,0.2,North,PayPal
TXN-1587,,2023-02-22, Electronics ,41.26,3,0.0,North,
TXN-1588,636,2023-02-23,HOME ,312.87,-1,,East,PayPal
TXN-1589,,2023-08-15,Clothing,71.94,4,0.1,North,Credit Card
TXN-1590,,2023-06-16,Sports,238.92,10,0.2,west ,
TXN-1591,238,2023-10-30,electronics,233.71,5,,west ,Cash
TXN-1592,,2023-10-04,clothing,404.31,3,0.2,East,
TXN-1593,366,2023-06-05, Electronics ,10.05,10,0.1,East,Cash
TXN-1594,580,2023-12-19,Sports,474.01,3,0.2,North,
TXN-1595,,2023-11-02,clothing,400.42,4,0.2,South,
TXN-1596,,2023-07-22,clothing,90.0,5,,West,PayPal
TXN-1597,369,2023-08-05,Clothing,127.39,10,0.2,East,Cash
TXN-1598,522,2023-02-05,clothing,76.95,-1,,west ,
TXN-1599,,2023-04-07,HOME ,19.5,-1,0.0,South,Credit Card
TXN-1600,,2023-03-06,Clothing,224.82,-1,0.1,North,PayPal
TXN-1601,,2023-04-22,HOME ,215.92,10,,East,
TXN-1602,813,2023-06-19, Electronics ,423.34,1,0.0,East,
TXN-1603,,2023-04-03,clothing,448.89,2,,North,Credit Card
TXN-1604,886,2023-07-17,Sports,131.11,-1,0.1,West,Credit Card
TXN-1605,633,2023-08-31,Sports,343.91,2,0.2,South,Credit Card
TXN-1606,862,2023-05-10,Sports,322.87,1,0.2,North,PayPal
TXN-1607,215,2023-11-21,Sports,169.01,1,0.2,west ,Credit Card
TXN-1608,505,2023-01-05, Electronics ,294.73,5,,west ,PayPal
TXN-1609,480,2023-05-08,clothing,254.96,5,0.2,North,Credit Card
TXN-1610,464,2023-12-26,electronics,397.82,1,,South,Cash
TXN-1611,,2023-08-13,Clothing,104.55,5,,East,PayPal
TXN-1612,356,2023-09-06,Clothing,224.38,2,,South,PayPal
TXN-1613,,2023-06-15,Clothing,239.51,10,0.1,North,PayPal
TXN-1614,,2023-05-15,electronics,189.89,-1,,South,Credit Card
TXN-1615,,2023-11-14,clothing,167.14,-1,,South,
TXN-1616,884,2023-11-10,HOME ,168.07,5,0.2,North,Credit Card
TXN-1617,635,2023-01-23,clothing,97.53,-1,0.1,North,
TXN-1618,296,2023-01-17,electronics,324.46,3,,west ,Cash
TXN-1619,,2023-04-24,electronics,361.74,-1,0.1,West,Credit Card
TXN-1620,579,2023-07-04,electronics,374.3,3,0.2,North,Cash
TXN-1621,641,2023-02-06,HOME ,48.19,1,0.0,North,PayPal
TXN-1622,,2023-04-08,clothing,267.83,1,0.1,west ,
TXN-1623,864,2023-11-23,electronics,185.4,3,,North,PayPal
TXN-1624,911,2023-10-09,Sports,257.3,5,0.1,west ,
TXN-1625,,2023-10-09,HOME ,423.98,3,,East,PayPal
TXN-1626,676,2023-07-12,electronics,463.81,2,0.2,West,
TXN-1627,506,2023-01-18,HOME ,301.92,4,0.1,East,Credit Card
TXN-1628,407,2023-04-20,HOME ,20.63,10,0.2,west ,PayPal
TXN-1629,196,2023-08-24,HOME ,86.49,2,0.2,west ,PayPal
TXN-1630,,2023-06-03, Electronics ,289.54,4,0.1,North,Cash
TXN-1631,,2023-03-30,Sports,414.6,5,0.0,west ,Cash
TXN-1632,,2023-02-10, Electronics ,461.72,2,0.2,West,
TXN-1633,988,2023-04-27,Clothing,329.86,4,0.0,West,Credit Card
TXN-1634,412,2023-06-13,electronics,286.81,2,0.1,South,Credit Card
TXN-1635,,2023-08-17,electronics,291.87,-1,0.1,West,Cash
TXN-1636,,2023-03-17,clothing,174.72,3,0.0,west ,
TXN-1637,368,2023-07-24,electronics,222.9,5,0.1,South,
TXN-1638,672,2023-09-07,Sports,329.6,1,0.1,South,Credit Card
TXN-1639,,2023-06-15,Clothing,462.83,-1,0.0,West,
TXN-1640,,2023-04-08,HOME ,178.82,5,0.0,East,PayPal
TXN-1641,,2023-11-16,clothing,225.83,10,0.1,South,Cash
TXN-1642,259,2023-02-27,Clothing,36.72,4,0.1,East,Credit Card
TXN-1643,451,2023-06-06,Sports,240.88,2,0.1,west ,PayPal
TXN-1644,,2023-10-08,Sports,315.29,1,0.0,West,Credit Card
TXN-1645,361,2023-01-31,HOME ,108.34,5,0.2,North,
TXN-1646,770,2023-02-04,Sports,333.58,5,0.2,North,Credit Card
TXN-1647,,2023-04-29,Sports,259.18,5,0.0,East,
TXN-1648,987,2023-04-06,clothing,255.32,3,0.0,North,PayPal
TXN-1649,,2023-06-20,Sports,202.77,1,0.0,East,Cash
TXN-1650,,2023-05-01,electronics,145.18,-1,0.2,West,Credit Card
TXN-1651,,2023-04-26,clothing,177.48,3,0.1,North,
TXN-1652,633,2023-08-02,clothing,290.72,3,0.2,west ,Cash
TXN-1653,559,2023-04-16,Clothing,77.9,4,0.1,South,Cash
TXN-1654,805,2023-08-09,clothing,331.55,4,0.1,East,Credit Card
TXN-1655,670,2023-04-05,HOME ,421.37,1,0.0,East,
TXN-1656,,2023-08-15,Clothing,467.55,5,0.2,South,PayPal
TXN-1657,209,2023-04-05, Electronics ,383.6,4,0.2,west ,PayPal
TXN-1658,710,2023-04-29,Clothing,22.78,-1,,South,
TXN-1659,,2023-04-05,Sports,250.81,1,0.1,South,PayPal
TXN-1660,,2023-01-08,HOME ,475.6,1,0.1,South,Credit Card
TXN-1661,,2023-11-12,Sports,347.05,10,,South,
TXN-1662,514,2023-11-08,Clothing,413.92,5,0.2,West,Credit Card
TXN-1663,633,2023-08-20,Sports,415.23,-1,0.1,west ,
TXN-1664,852,2023-10-13,Sports,262.9,5,0.0,South,Cash
TXN-1665,,2023-06-05,HOME ,236.06,3,0.2,west ,Credit Card
TXN-1666,806,2023-08-26,Clothing,231.33,5,0.0,South,PayPal
TXN-1667,,2023-06-15,Sports,22.21,3,0.1,West,Credit Card
TXN-1668,,2023-12-21,Clothing,454.51,10,0.1,North,Credit Card
TXN-1669,,2023-11-21,HOME ,51.8,5,,west ,PayPal
TXN-1670,,2023-01-23,clothing,457.0,4,0.1,South,PayPal
TXN-1671,283,2023-08-03,HOME ,161.66,10,,East,PayPal
TXN-1672,220,2023-04-14, Electronics ,315.05,2,0.0,West,
TXN-1673,,2023-10-06, Electronics ,307.91,3,0.1,South,
TXN-1674,,2023-08-15, Electronics ,304.6,-1,0.1,west ,Cash
TXN-1675,734,2023-01-26,clothing,82.65,5,0.2,North,PayPal
TXN-1676,974,2023-12-08,electronics,420.63,2,0.2,North,Credit Card
TXN-1677,,2023-04-02,clothing,339.32,4,0.1,West,Cash
TXN-1678,136,2023-06-03,HOME ,190.6,3,0.0,West,Credit Card
TXN-1679,,2023-03-10, Electronics ,350.36,2,0.2,west ,
TXN-1680,637,2023-12-23,clothing,309.91,-1,0.0,West,Cash
TXN-1680,637,2023-12-23,clothing,309.91,-1,0.0,West,Cash
TXN-1681,,2023-05-13,electronics,291.82,4,0.2,South,
TXN-1682,,2023-09-10,clothing,443.0,1,0.2,South,Credit Card
TXN-1683,221,2023-08-27,Clothing,400.4,5,0.1,west ,
TXN-1684,523,2023-06-20,HOME ,284.6,5,0.1,North,PayPal
TXN-1685,,2023-05-11, Electronics ,160.81,4,0.2,North,Credit Card
TXN-1686,,2023-06-24,Sports,364.95,4,0.0,South,PayPal
TXN-1687,,2023-12-11,Sports,458.92,10,0.0,South,
TXN-1688,,2023-10-02,HOME ,236.61,10,,North,Cash
TXN-1689,,2023-10-12,electronics,19.17,4,0.2,East,Credit Card
TXN-1690,,2023-01-16,HOME ,491.97,5,0.1,west ,
TXN-1691,291,2023-06-07,Clothing,430.33,5,0.0,East,
TXN-1692,,2023-05-02,HOME ,231.43,2,0.1,west ,Cash
TXN-1693,279,2023-07-11, Electronics ,391.12,-1,,west ,Credit Card
TXN-1694,,2023-09-14,clothing,103.2,3,0.2,East,PayPal
TXN-1695,887,2023-09-22,Clothing,496.43,1,0.0,West,
TXN-1696,830,2023-01-03,HOME ,466.85,5,0.0,East,
TXN-1697,147,2023-09-24,Clothing,375.32,-1,0.2,South,Cash
TXN-1698,305,2023-05-27,HOME ,270.82,10,,North,Cash
TXN-1699,252,2023-05-21, Electronics ,17.48,4,0.0,South,Cash
TXN-1700,,2023-05-19,clothing,472.21,10,0.2,west ,PayPal
TXN-1701,275,2023-06-09,electronics,447.2,4,,North,PayPal
TXN-1702,,2023-12-12, Electronics ,61.9,-1,0.0,West,
TXN-1703,,2023-11-12,HOME ,163.1,10,0.1,west ,Credit Card
TXN-1704,,2023-10-18,clothing,55.53,10,,North,
TXN-1705,,2023-08-29,clothing,474.25,1,0.2,East,
TXN-1706,,2023-06-16,Sports,248.88,-1,,North,Cash
TXN-1707,,2023-03-29,HOME ,386.29,4,0.1,west ,Credit Card
TXN-1708,515,2023-06-16,electronics,328.23,10,0.2,west ,
TXN-1709,,2023-05-03,electronics,129.41,1,,West,Credit Card
TXN-1710,448,2023-12-22,electronics,221.26,3,0.2,west ,PayPal
TXN-1711,277,2023-12-31,electronics,420.01,-1,,East,Credit Card
TXN-1712,,2023-04-01,HOME ,478.38,-1,0.0,west ,
TXN-1713,,2023-11-27,Clothing,40.13,1,0.1,west ,Credit Card
TXN-1714,875,2023-12-05,clothing,231.96,2,,west ,
TXN-1715,300,2023-12-15,HOME ,156.87,10,0.2,West,Cash
TXN-1716,191,2023-11-10,electronics,208.06,1,0.2,North,Cash
TXN-1717,662,2023-01-01,Clothing,284.41,2,0.0,East,Credit Card
TXN-1718,,2023-12-26,electronics,203.19,2,,West,
TXN-1719,545,2023-12-06,clothing,242.69,1,,East,
TXN-1720,,2023-12-10,clothing,75.8,-1,0.0,South,
TXN-1721,,2023-03-11, Electronics ,77.24,10,,West,
TXN-1722,738,2023-08-21,electronics,217.82,10,,West,Cash
TXN-1723,331,2023-08-06,electronics,13.64,3,0.1,west ,Cash
TXN-1724,,2023-01-18, Electronics ,288.39,5,0.2,North,
TXN-1725,807,2023-03-14,Clothing,368.33,10,0.2,West,Credit Card
TXN-1726,635,2023-05-06,Sports,319.02,5,0.0,west ,Cash
TXN-1727,727,2023-06-25,electronics,391.48,3,,west ,
TXN-1728,,2023-08-04,HOME ,480.68,10,0.2,East,PayPal
TXN-1729,,2023-10-16,HOME ,40.09,3,0.1,west ,Credit Card
TXN-1730,,2023-11-16, Electronics ,150.54,-1,0.1,west ,Credit Card
TXN-1731,,2023-05-10,clothing,311.74,2,0.2,North,Credit Card
TXN-1732,718,2023-10-30,Clothing,84.06,3,0.2,South,Cash
TXN-1733,901,2023-09-06,clothing,401.69,10,0.0,East,Credit Card
TXN-1734,248,2023-09-11,Sports,387.48,1,,South,PayPal
TXN-1735,,2023-01-28,Clothing,139.55,10,0.0,North,PayPal
TXN-1736,,2023-09-01,HOME ,243.37,10,0.1,West,
TXN-1737,,2023-03-16,electronics,436.44,-1,0.2,West,
TXN-1738,,2023-09-29,Clothing,478.38,-1,0.2,West,Cash
TXN-1739,,2023-05-17, Electronics ,135.12,4,,West,PayPal
TXN-1740,851,2023-09-24,HOME ,342.08,1,0.2,west ,Credit Card
TXN-1741,788,2023-02-04, Electronics ,211.51,4,0.0,West,Cash
TXN-1742,,2023-05-09,clothing,26.68,4,0.0,North,PayPal
TXN-1743,713,2023-12-29, Electronics ,52.33,4,0.1,West,PayPal
TXN-1744,213,2023-05-10,HOME ,238.81,-1,,East,
TXN-1745,,2023-05-12,clothing,392.56,2,0.0,West,
TXN-1746,440,2023-05-13,HOME ,97.19,-1,,South,
TXN-1747,,2023-02-25,clothing,274.91,3,0.1,west ,Credit Card
TXN-1748,,2023-02-22, Electronics ,45.73,4,0.2,West,Credit Card
TXN-1749,609,2023-12-01,Clothing,10.43,-1,,East,PayPal
TXN-1750,,2023-07-20,electronics,11.81,5,,West,
TXN-1751,513,2023-10-04,clothing,11.62,5,,North,Cash
TXN-1752,,2023-07-25, Electronics ,319.81,5,0.0,East,Cash
TXN-1753,,2023-05-29,Clothing,109.53,4,0.0,West,PayPal
TXN-1754,,2023-02-24,Clothing,347.53,3,0.0,West,PayPal
TXN-1755,243,2023-04-09, Electronics ,362.67,4,0.1,West,
TXN-1756,,2023-09-13,electronics,482.83,10,,North,Credit Card
TXN-1757,447,2023-06-22,Clothing,30.98,-1,0.1,west ,
TXN-1758,794,2023-10-24,clothing,463.16,-1,0.1,West,Credit Card
TXN-1759,582,2023-05-05,Clothing,327.91,-1,0.1,North,Cash
TXN-1760,940,2023-08-22,electronics,93.64,4,0.0,North,Credit Card
TXN-1761,609,2023-02-02,clothing,218.84,10,,East,Credit Card
TXN-1762,800,2023-06-14,clothing,384.47,4,0.1,East,Credit Card
TXN-1763,,2023-03-14,Sports,92.34,2,0.1,West,PayPal
TXN-1764,695,2023-03-10, Electronics ,397.62,5,,South,Credit Card
TXN-1765,598,2023-01-04, Electronics ,97.91,-1,0.2,West,
TXN-1766,808,2023-04-16,clothing,323.51,4,,West,PayPal
TXN-1767,278,2023-11-02,clothing,361.43,4,0.0,East,Cash
TXN-1768,528,2023-10-13,clothing,104.03,4,0.0,west ,Cash
TXN-1769,983,2023-08-26,Clothing,333.07,2,0.0,South,Credit Card
TXN-1770,915,2023-12-17,Sports,253.78,1,0.0,North,Cash
TXN-1771,391,2023-08-11,HOME ,173.8,10,,North,Credit Card
TXN-1772,858,2023-10-03,clothing,87.44,-1,,west ,Credit Card
TXN-1773,172,2023-08-16,electronics,294.08,3,0.1,East,PayPal
