order_id,customer_id,order_date,product_category,product_name,price,quantity,total_amount,payment_method,city,delivery_days,rating,month,month_name
1282,C444,2024-02-22,Electronics,Tablet,33330,1,33330,UPI,Chennai,4.0,3,2,February
1283,C106,2024-01-05,Electronics,Laptop,2669,4,10676,COD,Chennai,9.0,3,1,January
1284,C525,2024-01-10,Clothing,Shorts,54502,3,163506,COD,Delhi,5.0,2,1,January
1285,C817,2024-03-17,Furniture,Bed,18987,2,37974,Card,Delhi,7.0,2,3,March
1286,C145,2024-01-27,Groceries,Wheat,21927,1,21927,COD,Delhi,1.0,1,1,January
1287,C322,2024-02-29,Clothing,Jacket,35032,4,140128,UPI,Delhi,8.0,5,2,February
1288,C566,2024-01-30,Furniture,Sofa,1207,2,2414,COD,Chennai,7.0,2,1,January
1289,C930,2024-01-28,Furniture,Chair,21936,4,87744,Card,Pune,5.0,5,1,January
1290,C963,2024-03-08,Clothing,Jacket,16861,4,67444,UPI,Pune,1.0,4,3,March
1291,C985,2024-03-05,Clothing,Shirt,58461,1,58461,UPI,Bangalore,6.0,2,3,March
1292,C309,2024-02-19,Furniture,Chair,11583,3,34749,Unknown,Mumbai,4.0,3,2,February
1293,C480,2024-03-16,Clothing,Jacket,21930,4,87720,Card,Chennai,7.0,5,3,March
1294,C745,2024-03-19,Electronics,Tablet,58450,1,58450,Card,Pune,3.0,3,3,March
1295,C637,2024-02-15,Furniture,Table,29441,3,88323,UPI,Pune,2.0,5,2,February
1296,C198,2024-01-13,Electronics,Laptop,58059,1,58059,UPI,Mumbai,5.0,5,1,January
1297,C983,2024-02-01,Furniture,Chair,52980,3,31788,COD,Mumbai,2.0,4,2,February
1298,C638,2024-03-07,Clothing,Jeans,3293,3,9879,COD,Delhi,1.0,4,3,March
1299,C120,2024-02-16,Electronics,Speaker,28287,4,113148,UPI,Bangalore,5.0,3,2,February
1300,C758,2024-02-26,Groceries,Oil,53531,2,107062,COD,Chennai,5.0,3,2,February
1301,C669,2024-02-07,Furniture,Sofa,5826,1,5826,COD,Chennai,2.0,5,2,February
1302,C892,2024-01-24,Furniture,Table,48490,4,193960,COD,Pune,2.0,4,1,January
1303,C683,2024-02-29,Furniture,Bed,18839,3,56517,UPI,Bangalore,9.0,1,2,February
1304,C619,2024-03-19,Furniture,Chair,36644,1,36644,UPI,Chennai,2.0,4,3,March
1305,C448,2024-03-04,Furniture,Unknown,39310,3,117930,Card,Mumbai,5.0,4,3,March
1306,C657,2024-01-15,Electronics,Mobile,53825,3,161475,COD,Mumbai,9.0,1,1,January
1307,C951,2024-01-09,Clothing,Jeans,28741,4,114964,UPI,Mumbai,6.0,1,1,January
1308,C825,2024-01-02,Groceries,Rice,56451,3,169353,COD,Mumbai,5.0,3,1,January
1309,C820,2024-03-12,Clothing,T-shirt,29959,1,29959,COD,Bangalore,5.0,2,3,March
1310,C437,2024-02-07,Electronics,Laptop,26789,4,107156,COD,Chennai,9.0,1,2,February
1311,C524,2024-01-08,Groceries,Oil,51395,2,102790,UPI,Pune,6.0,3,1,January
1312,C500,2024-03-16,Electronics,Headphones,46367,1,46367,UPI,Mumbai,9.0,4,3,March
1313,C813,2024-02-09,Clothing,Shorts,48987,1,48987,UPI,Bangalore,2.0,4,2,February
1314,C324,2024-02-02,Groceries,Oil,57384,2,114768,COD,Chennai,9.0,5,2,February
1315,C688,2024-01-26,Furniture,Bed,18533,1,18533,UPI,Delhi,6.0,2,1,January
1316,C189,2024-02-15,Electronics,Tablet,15725,3,47175,COD,Bangalore,2.0,2,2,February
1317,C527,2024-02-18,Clothing,Shorts,305,3,915,COD,Bangalore,8.0,3,2,February
1318,C734,2024-01-06,Furniture,Chair,57860,3,173580,COD,Bangalore,9.0,1,1,January
1319,C652,2024-03-16,Electronics,Laptop,59814,4,239256,COD,Bangalore,8.0,2,3,March
1320,C417,2024-01-07,Furniture,Chair,3589,4,14356,UPI,Mumbai,4.0,4,1,January
1321,C121,2024-01-26,Furniture,Bed,11853,2,23706,UPI,Delhi,3.0,1,1,January
1322,C113,2024-03-15,Clothing,T-shirt,57219,2,114438,COD,Bangalore,2.0,4,3,March
1323,C636,2024-02-14,Furniture,Chair,10526,4,42104,COD,Delhi,5.0,2,2,February
1324,C849,2024-02-14,Clothing,T-shirt,32090,3,96270,COD,Pune,8.0,5,2,February
1325,C794,2024-02-01,Groceries,Rice,44862,1,44862,COD,Chennai,3.0,4,2,February
1326,C822,2024-01-22,Clothing,Jacket,20249,2,40498,COD,Pune,5.0,1,1,January
1327,C813,2024-02-04,Furniture,Sofa,25858,3,77574,Card,Mumbai,6.0,1,2,February
1328,C916,2024-03-25,Electronics,Speaker,58446,4,233784,Card,Bangalore,8.0,4,3,March
1329,C831,2024-01-20,Furniture,Chair,48108,4,192432,COD,Mumbai,8.0,2,1,January
1330,C707,2024-02-05,Clothing,Shirt,51064,3,153192,COD,Bangalore,5.0,2,2,February
1331,C677,2024-03-19,Groceries,Rice,22215,4,88860,COD,Mumbai,2.0,4,3,March
1332,C854,2024-02-27,Groceries,Sugar,59341,3,178023,COD,Pune,6.0,5,2,February
1333,C629,2024-02-09,Clothing,Unknown,53066,1,53066,Card,Pune,5.0,1,2,February
1334,C619,2024-03-27,Groceries,Rice,27690,2,55380,COD,Mumbai,2.0,5,3,March
1335,C652,2024-03-02,Furniture,Chair,45165,1,45165,COD,Pune,6.0,4,3,March
1336,C113,2024-03-29,Furniture,Table,29252,3,87756,UPI,Chennai,4.0,2,3,March
1337,C244,2024-03-29,Electronics,Mobile,4014,2,8028,Unknown,Pune,9.0,4,3,March
1338,C328,2024-01-05,Clothing,T-shirt,2313,3,6939,Card,Bangalore,1.0,4,1,January
1339,C402,2024-01-31,Furniture,Bed,32619,1,32619,COD,Pune,3.0,2,1,January
1340,C943,2024-01-01,Electronics,Headphones,5924,2,11848,COD,Pune,5.0,4,1,January
1341,C612,2024-02-26,Electronics,Headphones,38863,3,116589,COD,Mumbai,6.0,4,2,February
1342,C206,2024-02-06,Clothing,Jacket,42467,1,42467,UPI,Chennai,5.0,4,2,February
1343,C596,2024-02-13,Electronics,Headphones,26988,1,26988,UPI,Mumbai,8.0,4,2,February
1344,C719,2024-03-01,Clothing,Jeans,17974,3,53922,UPI,Chennai,4.0,2,3,March
1345,C610,2024-02-06,Furniture,Chair,59925,2,119850,Card,Chennai,4.0,2,2,February
1346,C218,2024-02-04,Furniture,Table,27620,1,27620,Card,Bangalore,6.0,5,2,February
1347,C936,2024-02-02,Clothing,Jeans,28604,3,85812,UPI,Delhi,1.0,3,2,February
1348,C589,2024-01-20,Clothing,Shirt,34197,4,136788,UPI,Delhi,5.0,2,1,January
1349,C910,2024-03-29,Groceries,Sugar,1439,3,4317,Card,Mumbai,2.0,5,3,March
1350,C322,2024-02-25,Furniture,Sofa,58752,3,176256,Unknown,Pune,2.0,4,2,February
1351,C250,2024-02-14,Electronics,Unknown,13805,4,55220,UPI,Pune,4.0,2,2,February
1352,C474,2024-01-08,Furniture,Sofa,43953,4,175812,Card,Bangalore,2.0,5,1,January
1353,C875,2024-01-29,Furniture,Table,288360,3,173016,COD,Delhi,6.0,5,1,January
1354,C274,2024-02-03,Groceries,Rice,59062,2,118124,UPI,Bangalore,1.0,2,2,February
1355,C213,2024-03-22,Electronics,Speaker,22673,2,45346,Card,Delhi,1.0,2,3,March
1356,C843,2024-03-16,Clothing,Shirt,36687,3,110061,COD,Mumbai,8.0,1,3,March
1357,C900,2024-01-01,Electronics,Tablet,54261,4,217044,Card,Pune,5.0,5,1,January
1358,C460,2024-03-30,Clothing,Unknown,42487,1,42487,Card,Pune,2.0,2,3,March
1359,C674,2024-03-13,Furniture,Bed,17287,2,34574,UPI,Pune,1.0,1,3,March
1360,C880,2024-03-13,Furniture,Bed,21792,4,87168,COD,Bangalore,5.0,5,3,March
1361,C423,2024-01-04,Groceries,Oil,19814,1,19814,Card,Pune,6.0,3,1,January
1362,C496,2024-01-23,Clothing,Jacket,36521,2,73042,COD,Pune,3.0,5,1,January
1363,C443,2024-02-23,Groceries,Oil,38418,1,38418,COD,Chennai,7.0,1,2,February
1364,C164,2024-03-16,Electronics,Headphones,52124,3,156372,UPI,Delhi,7.0,5,3,March
1365,C704,2024-03-29,Electronics,Speaker,12378,4,49512,COD,Delhi,1.0,1,3,March
1366,C390,2024-02-13,Clothing,Shorts,9127,1,9127,COD,Bangalore,5.0,2,2,February
1367,C721,2024-03-18,Furniture,Table,44498,3,133494,COD,Pune,2.0,1,3,March
1368,C893,2024-03-12,Furniture,Table,42186,1,42186,Card,Pune,2.0,4,3,March
1369,C253,2024-01-25,Clothing,Shirt,31548,1,31548,UPI,Pune,5.0,2,1,January
1370,C399,2024-01-15,Electronics,Laptop,53751,1,53751,COD,Chennai,5.0,2,1,January
1371,C526,2024-01-21,Clothing,Jeans,27187,3,81561,Card,Mumbai,7.0,3,1,January
1372,C914,2024-01-15,Furniture,Unknown,42174,4,168696,Unknown,Delhi,9.0,4,1,January
1373,C882,2024-03-08,Furniture,Bed,9106,3,27318,COD,Bangalore,5.0,5,3,March
1374,C433,2024-03-08,Clothing,Jeans,37850,2,75700,Unknown,Chennai,5.0,4,3,March
1375,C768,2024-01-28,Electronics,Headphones,27317,3,81951,UPI,Bangalore,3.0,2,1,January
1376,C757,2024-01-02,Electronics,Speaker,54891,2,109782,UPI,Bangalore,1.0,5,1,January
1377,C444,2024-03-15,Electronics,Mobile,23371,2,46742,Card,Bangalore,7.0,4,3,March
1378,C258,2024-03-11,Clothing,T-shirt,48913,3,146739,COD,Chennai,8.0,1,3,March
1379,C397,2024-02-25,Electronics,Laptop,24689,1,24689,COD,Bangalore,4.0,4,2,February
1380,C874,2024-02-23,Electronics,Speaker,42635,2,85270,Card,Delhi,1.0,4,2,February
1381,C461,2024-02-16,Clothing,T-shirt,5695,1,5695,Unknown,Bangalore,7.0,5,2,February
1382,C125,2024-01-09,Clothing,Jeans,23453,4,93812,Card,Bangalore,8.0,2,1,January
1383,C781,2024-03-12,Furniture,Bed,38720,1,38720,COD,Bangalore,8.0,1,3,March
1384,C392,2024-03-08,Groceries,Wheat,36193,3,108579,Card,Pune,2.0,3,3,March
1385,C266,2024-03-14,Groceries,Oil,36651,4,146604,UPI,Pune,9.0,2,3,March
1386,C538,2024-03-09,Furniture,Table,37978,4,151912,Card,Bangalore,1.0,3,3,March
1387,C772,2024-01-21,Groceries,Wheat,52531,2,105062,Card,Chennai,1.0,5,1,January
1388,C554,2024-02-01,Furniture,Chair,16214,3,48642,UPI,Pune,9.0,5,2,February
1389,C353,2024-01-25,Clothing,Shirt,39620,1,39620,Card,Mumbai,2.0,3,1,January
1390,C757,2024-03-07,Clothing,Shirt,4558,1,4558,Unknown,Delhi,6.0,5,3,March
1391,C852,2024-03-15,Furniture,Sofa,32110,1,32110,UPI,Mumbai,7.0,4,3,March
1392,C679,2024-03-30,Furniture,Sofa,51701,3,155103,UPI,Mumbai,6.0,2,3,March
1393,C720,2024-02-05,Electronics,Headphones,31207,3,93621,Unknown,Bangalore,8.0,5,2,February
1394,C998,2024-03-13,Furniture,Chair,228040,4,182432,UPI,Bangalore,8.0,1,3,March
1395,C524,2024-03-08,Groceries,Wheat,10306,2,20612,UPI,Bangalore,1.0,4,3,March
1396,C616,2024-02-13,Electronics,Speaker,3913,4,15652,UPI,Delhi,5.0,2,2,February
1397,C911,2024-02-27,Electronics,Tablet,8458,2,16916,UPI,Delhi,3.0,2,2,February
1398,C713,2024-03-21,Furniture,Table,54643,2,109286,UPI,Pune,3.0,2,3,March
1399,C215,2024-01-08,Furniture,Table,9886,2,19772,COD,Bangalore,6.0,4,1,January
1400,C552,2024-03-17,Clothing,T-shirt,30337,4,121348,Card,Bangalore,9.0,2,3,March
1401,C732,2024-02-24,Electronics,Speaker,51845,2,103690,UPI,Mumbai,1.0,4,2,February
1402,C614,2024-01-16,Electronics,Tablet,20303,4,81212,Card,Delhi,5.0,4,1,January
1403,C729,2024-01-05,Furniture,Table,56122,4,224488,Unknown,Mumbai,4.0,4,1,January
1404,C385,2024-01-21,Clothing,T-shirt,18952,1,18952,COD,Pune,4.0,2,1,January
1405,C260,2024-01-16,Furniture,Bed,26542,4,106168,Card,Pune,6.0,4,1,January
1406,C753,2024-02-05,Groceries,Wheat,19369,1,19369,UPI,Delhi,1.0,2,2,February
1407,C440,2024-01-02,Electronics,Mobile,59145,1,59145,Card,Pune,9.0,1,1,January
1408,C934,2024-02-21,Electronics,Laptop,19080,3,57240,Card,Delhi,7.0,2,2,February
1409,C410,2024-01-06,Groceries,Oil,36235,2,72470,COD,Bangalore,3.0,3,1,January
1410,C415,2024-01-12,Groceries,Oil,10582,2,21164,Unknown,Chennai,1.0,2,1,January
1411,C902,2024-01-30,Groceries,Wheat,25369,1,25369,COD,Pune,8.0,2,1,January
1412,C166,2024-03-20,Furniture,Sofa,7829,2,15658,UPI,Delhi,7.0,4,3,March
1413,C498,2024-01-21,Groceries,Wheat,40661,1,40661,Card,Mumbai,3.0,2,1,January
1414,C565,2024-03-18,Clothing,Jacket,56354,2,112708,Unknown,Pune,4.0,2,3,March
1415,C636,2024-03-06,Furniture,Bed,49095,2,98190,UPI,Pune,9.0,5,3,March
1416,C194,2024-01-14,Clothing,Jacket,30184,4,120736,UPI,Pune,1.0,5,1,January
1417,C582,2024-02-10,Furniture,Table,48763,3,146289,Card,Mumbai,6.0,1,2,February
1418,C581,2024-01-08,Furniture,Sofa,5972,1,5972,UPI,Delhi,5.0,2,1,January
1419,C178,2024-03-08,Groceries,Wheat,17547,1,17547,Card,Mumbai,4.0,2,3,March
1420,C546,2024-01-06,Groceries,Sugar,52388,4,209552,Card,Pune,2.0,4,1,January
1421,C386,2024-01-05,Electronics,Tablet,27486,3,82458,Card,Mumbai,3.0,2,1,January
1422,C741,2024-01-11,Furniture,Table,31697,1,31697,COD,Pune,2.0,5,1,January
1423,C562,2024-03-13,Groceries,Sugar,26726,4,106904,Unknown,Delhi,7.0,3,3,March
1424,C248,2024-03-13,Furniture,Bed,45136,3,135408,COD,Mumbai,3.0,4,3,March
1425,C871,2024-02-09,Groceries,Oil,41768,4,167072,Card,Chennai,1.0,5,2,February
1426,C919,2024-02-21,Groceries,Oil,1582,4,6328,COD,Delhi,4.0,4,2,February
1427,C789,2024-03-03,Groceries,Rice,37485,3,112455,COD,Bangalore,5.0,4,3,March
1428,C867,2024-01-07,Groceries,Rice,57222,2,114444,UPI,Mumbai,6.0,5,1,January
1429,C744,2024-02-24,Clothing,Shorts,39108,2,78216,Card,Delhi,2.0,3,2,February
1430,C841,2024-03-19,Clothing,Jeans,6748,2,13496,UPI,Chennai,5.0,2,3,March
1431,C987,2024-02-08,Electronics,Tablet,24222,2,48444,COD,Bangalore,5.0,1,2,February
1432,C341,2024-03-25,Electronics,Laptop,22940,2,45880,Card,Chennai,5.0,2,3,March
1433,C771,2024-02-05,Clothing,Shirt,47276,1,47276,Card,Delhi,1.0,3,2,February
1434,C494,2024-03-03,Electronics,Speaker,269720,4,215776,COD,Delhi,5.0,4,3,March
1435,C728,2024-01-26,Groceries,Wheat,55239,3,165717,UPI,Delhi,4.0,2,1,January
1436,C693,2024-02-21,Groceries,Wheat,37687,4,150748,UPI,Pune,6.0,2,2,February
1437,C496,2024-03-04,Electronics,Tablet,55516,2,111032,Card,Mumbai,1.0,1,3,March
1438,C229,2024-02-29,Electronics,Speaker,25200,1,25200,COD,Mumbai,5.0,2,2,February
1439,C331,2024-01-21,Clothing,Jeans,25017,2,50034,Card,Delhi,5.0,2,1,January
1440,C825,2024-03-12,Electronics,Speaker,50127,3,150381,UPI,Chennai,1.0,1,3,March
1441,C955,2024-02-14,Groceries,Oil,7299,3,21897,COD,Mumbai,3.0,5,2,February
1442,C548,2024-03-27,Furniture,Sofa,30311,4,121244,COD,Pune,5.0,5,3,March
1443,C186,2024-02-12,Clothing,Jeans,52623,1,52623,Card,Bangalore,1.0,5,2,February
1444,C582,2024-01-24,Clothing,Jacket,28282,4,113128,Card,Delhi,1.0,5,1,January
1445,C331,2024-02-27,Clothing,Shorts,16731,1,16731,UPI,Delhi,4.0,3,2,February
1446,C310,2024-01-07,Electronics,Mobile,4731,3,14193,COD,Pune,3.0,4,1,January
1447,C541,2024-01-05,Furniture,Bed,58106,3,174318,Unknown,Delhi,5.0,2,1,January
1448,C467,2024-03-21,Furniture,Chair,42733,3,128199,Card,Chennai,8.0,1,3,March
1449,C562,2024-02-19,Clothing,T-shirt,35344,2,70688,UPI,Mumbai,3.0,1,2,February
1450,C935,2024-03-18,Electronics,Speaker,51179,2,102358,Card,Delhi,9.0,1,3,March
1451,C218,2024-03-02,Clothing,T-shirt,12704,2,25408,UPI,Mumbai,2.0,2,3,March
1452,C751,2024-01-02,Electronics,Laptop,35164,4,140656,UPI,Mumbai,6.0,5,1,January
1453,C450,2024-01-16,Clothing,T-shirt,42876,4,171504,COD,Mumbai,2.0,3,1,January
1454,C372,2024-02-09,Electronics,Tablet,17105,3,51315,Unknown,Pune,2.0,1,2,February
1455,C926,2024-03-18,Furniture,Bed,22368,4,89472,COD,Pune,9.0,2,3,March
1456,C513,2024-03-24,Groceries,Rice,27613,4,110452,COD,Chennai,5.0,4,3,March
1457,C785,2024-01-21,Furniture,Table,28135,3,84405,Card,Mumbai,3.0,2,1,January
1458,C730,2024-02-08,Furniture,Sofa,59111,2,118222,COD,Bangalore,1.0,4,2,February
1459,C629,2024-01-21,Furniture,Unknown,50608,3,151824,Card,Mumbai,5.0,4,1,January
1460,C355,2024-03-26,Furniture,Sofa,42919,3,128757,UPI,Pune,6.0,3,3,March
1461,C959,2024-01-29,Groceries,Rice,58912,2,117824,UPI,Chennai,2.0,2,1,January
1462,C535,2024-01-27,Clothing,T-shirt,45468,3,136404,UPI,Bangalore,2.0,3,1,January
1463,C143,2024-03-17,Groceries,Rice,46686,4,186744,UPI,Mumbai,6.0,3,3,March
1464,C452,2024-02-25,Clothing,Shorts,27244,1,27244,UPI,Chennai,3.0,3,2,February
1465,C129,2024-02-08,Electronics,Laptop,16606,1,16606,Card,Pune,9.0,5,2,February
1466,C461,2024-02-27,Electronics,Headphones,30006,4,120024,Card,Delhi,5.0,1,2,February
1467,C614,2024-03-05,Electronics,Speaker,55347,1,55347,UPI,Mumbai,4.0,3,3,March
1468,C973,2024-03-29,Clothing,Shorts,21927,4,87708,UPI,Chennai,5.0,3,3,March
1469,C211,2024-01-13,Electronics,Laptop,25698,2,51396,COD,Delhi,9.0,4,1,January
1470,C333,2024-03-30,Furniture,Sofa,19563,2,39126,Card,Pune,6.0,4,3,March
1471,C113,2024-02-03,Furniture,Chair,27032,2,54064,UPI,Bangalore,5.0,1,2,February
1472,C854,2024-03-10,Electronics,Headphones,15579,3,46737,COD,Mumbai,8.0,3,3,March
1473,C231,2024-01-04,Electronics,Tablet,50476,2,100952,UPI,Chennai,4.0,2,1,January
1474,C326,2024-01-26,Furniture,Bed,47839,2,95678,COD,Bangalore,5.0,5,1,January
1475,C970,2024-01-21,Clothing,Jacket,13309,4,53236,Unknown,Mumbai,6.0,4,1,January
1476,C119,2024-01-17,Clothing,Shirt,34048,1,34048,Unknown,Bangalore,7.0,4,1,January
1477,C614,2024-03-28,Clothing,Shorts,36260,2,72520,UPI,Bangalore,5.0,2,3,March
1478,C987,2024-01-24,Groceries,Unknown,29950,4,119800,Card,Mumbai,2.0,2,1,January
1479,C287,2024-02-29,Electronics,Tablet,14426,3,43278,Card,Bangalore,3.0,1,2,February
1480,C310,2024-01-22,Groceries,Sugar,3590,2,7180,Card,Delhi,8.0,5,1,January
1481,C216,2024-01-31,Groceries,Rice,741,2,1482,Card,Bangalore,4.0,3,1,January
1482,C839,2024-02-24,Furniture,Table,57975,1,57975,Card,Pune,5.0,1,2,February
1483,C727,2024-02-16,Groceries,Sugar,34137,3,102411,Card,Bangalore,9.0,4,2,February
1484,C260,2024-01-17,Clothing,Unknown,21821,1,21821,Card,Delhi,6.0,4,1,January
1485,C146,2024-01-15,Clothing,T-shirt,50011,4,200044,Card,Delhi,6.0,4,1,January
1486,C236,2024-03-30,Furniture,Chair,57618,3,172854,COD,Pune,5.0,1,3,March
1487,C237,2024-02-19,Clothing,Jeans,58043,1,58043,Unknown,Mumbai,3.0,5,2,February
1488,C961,2024-03-10,Electronics,Speaker,46898,1,46898,Card,Delhi,1.0,3,3,March
1489,C856,2024-01-19,Electronics,Speaker,18484,3,55452,Unknown,Chennai,3.0,2,1,January
1490,C448,2024-03-04,Furniture,Bed,16570,1,16570,COD,Bangalore,5.0,4,3,March
1491,C173,2024-03-04,Clothing,T-shirt,2296,1,2296,UPI,Mumbai,5.0,4,3,March
1492,C359,2024-02-08,Clothing,T-shirt,48909,2,97818,COD,Bangalore,2.0,3,2,February
1493,C412,2024-03-10,Clothing,Shorts,29512,4,118048,COD,Chennai,9.0,4,3,March
1494,C668,2024-01-31,Furniture,Table,7731,4,30924,COD,Bangalore,4.0,1,1,January
1495,C507,2024-01-30,Clothing,Shorts,45803,1,45803,Card,Bangalore,5.0,4,1,January
1496,C319,2024-01-14,Electronics,Tablet,37966,3,113898,COD,Pune,8.0,2,1,January
1497,C281,2024-03-29,Electronics,Tablet,32791,4,131164,Card,Mumbai,6.0,4,3,March
1498,C327,2024-02-25,Furniture,Table,42000,1,42000,COD,Bangalore,4.0,2,2,February
1499,C540,2024-01-21,Furniture,Chair,18881,3,56643,COD,Delhi,4.0,2,1,January
1500,C618,2024-03-10,Groceries,Rice,36968,3,110904,COD,Pune,2.0,3,3,March
1501,C754,2024-02-17,Electronics,Laptop,1371,4,5484,COD,Bangalore,7.0,5,2,February
1502,C591,2024-01-14,Furniture,Sofa,50801,2,101602,COD,Bangalore,9.0,5,1,January
1503,C181,2024-03-09,Clothing,Shorts,18945,1,18945,Card,Mumbai,3.0,2,3,March
1504,C404,2024-01-19,Electronics,Mobile,57452,4,229808,COD,Bangalore,3.0,1,1,January
1505,C544,2024-02-10,Groceries,Oil,29255,4,117020,UPI,Bangalore,1.0,2,2,February
1506,C994,2024-03-11,Electronics,Speaker,29500,4,118000,Card,Chennai,6.0,1,3,March
1507,C672,2024-01-28,Clothing,Shorts,10079,1,10079,Card,Mumbai,9.0,1,1,January
1508,C593,2024-03-10,Furniture,Chair,21208,2,42416,COD,Bangalore,2.0,1,3,March
1509,C616,2024-01-02,Clothing,T-shirt,48145,1,48145,UPI,Delhi,6.0,1,1,January
1510,C197,2024-01-16,Furniture,Bed,3337,2,6674,UPI,Bangalore,3.0,5,1,January
1511,C687,2024-03-28,Furniture,Sofa,3950,2,7900,UPI,Bangalore,8.0,4,3,March
1512,C710,2024-03-04,Furniture,Chair,4866,2,9732,Card,Pune,3.0,1,3,March
1513,C490,2024-01-21,Clothing,Shorts,38023,4,152092,UPI,Delhi,4.0,2,1,January
1514,C983,2024-03-26,Electronics,Mobile,9483,2,18966,UPI,Delhi,8.0,5,3,March
1515,C727,2024-01-14,Clothing,T-shirt,154990,2,61996,COD,Delhi,9.0,2,1,January
1516,C980,2024-03-03,Groceries,Sugar,53219,2,106438,COD,Delhi,2.0,1,3,March
1517,C998,2024-03-12,Groceries,Oil,22463,2,44926,Card,Mumbai,1.0,2,3,March
1518,C873,2024-02-08,Electronics,Laptop,42171,3,126513,Card,Chennai,4.0,1,2,February
1519,C526,2024-01-19,Electronics,Mobile,51778,2,103556,COD,Mumbai,5.0,3,1,January
1520,C367,2024-03-14,Electronics,Mobile,148250,4,118600,Card,Chennai,8.0,4,3,March
1521,C263,2024-03-25,Furniture,Table,33443,1,33443,Card,Chennai,8.0,1,3,March
1522,C337,2024-03-22,Furniture,Bed,21238,3,63714,UPI,Pune,4.0,4,3,March
1523,C947,2024-01-03,Groceries,Wheat,14921,3,44763,COD,Pune,3.0,3,1,January
1524,C139,2024-02-02,Groceries,Oil,14137,3,42411,Card,Mumbai,1.0,5,2,February
1525,C718,2024-01-04,Furniture,Chair,47171,4,188684,Card,Chennai,6.0,3,1,January
1526,C623,2024-01-11,Electronics,Laptop,2791,1,2791,COD,Pune,7.0,1,1,January
1527,C986,2024-01-21,Clothing,Shorts,25350,1,25350,COD,Delhi,2.0,4,1,January
1528,C605,2024-02-28,Electronics,Laptop,33891,2,67782,UPI,Bangalore,7.0,3,2,February
1529,C230,2024-03-08,Furniture,Sofa,8204,1,8204,Card,Mumbai,9.0,4,3,March
1530,C744,2024-03-01,Clothing,T-shirt,24417,2,48834,Card,Bangalore,9.0,4,3,March
1531,C745,2024-03-23,Clothing,T-shirt,44717,2,89434,COD,Pune,9.0,3,3,March
1532,C463,2024-03-13,Electronics,Speaker,22153,3,66459,UPI,Delhi,5.0,2,3,March
1533,C687,2024-01-30,Clothing,Shorts,46237,3,138711,UPI,Delhi,5.0,4,1,January
1534,C289,2024-02-02,Electronics,Speaker,20415,2,40830,UPI,Bangalore,5.0,3,2,February
1535,C140,2024-02-20,Clothing,Unknown,18299,2,36598,UPI,Delhi,2.0,2,2,February
1536,C378,2024-02-17,Electronics,Headphones,34066,1,34066,Card,Chennai,5.0,1,2,February
1537,C750,2024-01-15,Furniture,Table,7180,4,28720,UPI,Chennai,3.0,1,1,January
1538,C371,2024-02-03,Clothing,Jacket,58267,1,58267,UPI,Pune,2.0,3,2,February
1539,C255,2024-02-16,Clothing,Shorts,9327,4,37308,UPI,Mumbai,7.0,1,2,February
1540,C100,2024-03-12,Groceries,Rice,38747,4,154988,UPI,Delhi,7.0,3,3,March
1541,C914,2024-02-07,Groceries,Sugar,56011,2,112022,UPI,Chennai,5.0,3,2,February
1542,C401,2024-01-14,Groceries,Rice,9728,1,9728,UPI,Delhi,4.0,4,1,January
1543,C492,2024-03-17,Electronics,Tablet,24152,3,72456,UPI,Delhi,2.0,3,3,March
1544,C318,2024-01-23,Groceries,Oil,21325,3,63975,Unknown,Mumbai,2.0,4,1,January
1545,C801,2024-02-04,Clothing,Jacket,21180,4,84720,UPI,Pune,3.0,3,2,February
1546,C380,2024-02-09,Furniture,Table,8987,1,8987,UPI,Delhi,8.0,2,2,February
1547,C761,2024-02-17,Furniture,Table,47917,3,143751,Card,Mumbai,9.0,3,2,February
1548,C998,2024-02-11,Furniture,Sofa,57141,3,171423,UPI,Delhi,3.0,1,2,February
1549,C272,2024-03-11,Groceries,Sugar,59875,4,239500,UPI,Mumbai,9.0,3,3,March
1550,C732,2024-01-19,Groceries,Wheat,14147,3,42441,Card,Delhi,4.0,5,1,January
1551,C564,2024-01-30,Electronics,Laptop,14340,4,57360,Card,Delhi,9.0,1,1,January
1552,C188,2024-01-14,Groceries,Oil,11839,4,47356,UPI,Pune,5.0,3,1,January
1553,C433,2024-02-10,Furniture,Unknown,11440,3,34320,Card,Pune,4.0,3,2,February
1554,C875,2024-01-02,Clothing,Jacket,8459,4,33836,UPI,Bangalore,9.0,5,1,January
1555,C731,2024-02-24,Groceries,Sugar,24373,2,48746,UPI,Chennai,1.0,4,2,February
1556,C675,2024-02-19,Clothing,Unknown,54506,3,163518,UPI,Delhi,5.0,5,2,February
1557,C375,2024-03-07,Groceries,Sugar,50700,4,202800,UPI,Mumbai,1.0,5,3,March
1558,C544,2024-01-09,Furniture,Bed,2244,1,2244,Card,Chennai,4.0,3,1,January
1559,C827,2024-03-05,Furniture,Table,9368,2,18736,UPI,Pune,5.0,5,3,March
1560,C523,2024-03-16,Furniture,Table,33310,3,99930,Card,Chennai,5.0,4,3,March
1561,C626,2024-01-19,Clothing,T-shirt,6517,3,19551,Card,Chennai,4.0,5,1,January
1562,C632,2024-02-20,Furniture,Bed,16989,4,67956,UPI,Mumbai,5.0,4,2,February
1563,C231,2024-02-24,Electronics,Mobile,53092,3,159276,UPI,Mumbai,7.0,4,2,February
